,code,Indent,text,othersFound,generality
32984,9902.13.03,0,"Acrylic filament tow (polyacrylonitrile tow) containing by weight 92 percent or more of polyacrylonitrile, not more than 0.01 percent of zinc and 2 percent or more but not over 8 percent of water, dyed, presented in the form of bundles of crimped product each containing 214,000 filaments (plus or minus 10 percent) with an average decitex of 3.3 (plus or minus 10 percent) and length greater than 2 meters (provided for in subheading 5501.30.00)",1,specific
32985,","",Free""",No change,No change,1,specific
32986,9902.13.04,0,"Acrylic filament tow containing 85 percent or more by weight of acrylonitrile units and 2 percent or more but not more than 8 percent of water, dyed, such tow with a decitex of 5.0 to 5.6, an aggregate filament measure in the tow bundle between 660,000 and 1,200,000 and a length greater than 2 m (provided for in subheading 5501.30.00)  ",1,specific
32987,9902.13.05,0,"Acrylic filament tow containing by weight 92 percent or more of polyacrylonitrile, not more than 0.01 percent of zinc and 2 percent or more but not over 8 percent of water, such tow dyed and presented in the form of bundles of crimped product each containing 315,000 to 360,000 filaments, with each filament of 3.3 decitex and with a length greater than 2 m (provided for in subheading 5501.30.00) ",1,specific
32988,9902.13.06,0,"Acrylic staple fibers (polyacrylonitrile staple) containing at least 85 percent by weight of acrylonitrile units and 2 percent or more but not over 3 percent of water, colored, crimped, with an average decitex of 3.0 (plus or minus 10 percent) and fiber length of 50 mm (plus or minus 10 percent) (provided for in subheading 5503.30.00)",1,specific
32989,9902.13.07,0,"Modacrylic staple fibers containing 35 percent or more but not over 85 percent by weight of acrylonitrile units and 2 percent or more but not over 3 percent of water, not pigmented (ecru), crimped, with an average decitex of 2.2 (plus or minus 10 percent) and fiber length of 38 mm (plus or minus 10 percent) (provided for in subheading 5503.30.00)",1,specific
32990,9902.13.08,0,"Modacrylic staple fibers containing 35 percent or more but not over 85 percent by weight of acrylonitrile units and 2 percent or more but not over 3 percent of water, not pigmented (ecru), crimped, with an average decitex of 2.2 (plus or minus 10 percent) and fiber length of 51 mm (plus or minus 10 percent) (provided for in subheading 5503.30.00)",1,specific
32991,9902.13.09,0,"Modacrylic staple fibers containing 35 percent or more but not over 85 percent by weight of acrylonitrile units and 2 percent or more but not over 3 percent of water, not pigmented (ecru), crimped, with an average decitex of 1.7 (plus or minus 10 percent) and fiber length of 51 mm (plus or minus 10 percent) (provided for in subheading 5503.30.00)",1,specific
32992,9902.13.10,0,"Acrylic staple fibers containing at least 85 percent by weight of acrylonitrile units and 2 percent or more but not over 3 percent of water, raw white (undyed), crimped, with an average decitex of 1.3 (plus or minus 10 percent) and fiber length of 38 mm (plus or minus 10 percent) (provided for in subheading 5503.30.00)",1,specific
32993,9902.13.11,0,"Acrylic staple fibers (polyacrylonitrile staple) containing 85 percent or more by weight of acrylonitrile units and 2 percent or more but not over 3 percent of water, dyed (not pigmented), crimped, with an average decitex of 1.3 (plus or minus 10 percent) and fiber length of 40 mm (plus or minus 10 percent) (provided for in subheading 5503.30.00)",1,specific
32994,9902.13.12,0,"Acrylic staple fibers (polyacrylonitrile staple) containing 85 percent or more by weight of acrylonitrile units and 2 percent or more but not over 3 percent of water, non-pigmented (ecru), crimped, with a decitex between 1.98 and 2.42 and fiber length between 48 and 60 mm (provided for in subheading 5503.30.00)",1,specific
32995,9902.13.13,0,"Acrylic staple fibers (polyacrylonitrile staple) containing 85 percent or more by weight of acrylonitrile units and 2 percent or more but not over 3 percent of water, colored, crimped, with a decitex between 1.98 and 2.42 and fiber length between 40 and 47.5 mm, certified by the importer as having a solar reflectance index less than 10 (provided for in subheading 5503.30.00)",1,specific
32996,9902.13.14,0,"Acrylic staple fibers (polyacrylonitrile staple) containing 85 percent or more by weight of acrylonitrile units and 2 percent or more but not over 3 percent of water, colored, crimped, with a decitex between 1.98 and 2.42 and fiber length between 40 and 47.5 mm, certified by the importer as having a solar reflectance index between 10 and 30 (provided for in subheading 5503.30.00)",1,specific
32997,9902.13.15,0,"Acrylic staple fibers (polyacrylonitrile staple) containing 85 percent or more by weight of acrylonitrile units and 2 percent or more but not over 3 percent of water, colored, crimped, with a decitex between 1.98 and 2.42 and fiber length between 40 and 47.5 mm, certified by the importer as having a solar reflectance index greater than 30 (provided for in subheading 5503.30.00)",1,specific
32998,9902.13.16,0,"Acrylic staple fibers (polyacrylonitrile staple) containing 85 percent or more by weight of acrylonitrile units and 2 percent or more but not over 3 percent of water, colored, crimped, with a decitex between 1.98 and 2.42 and fiber length between 48 and 60 mm, certified by the importer as having a solar reflectance index less than 10 (provided for in subheading 5503.30.00)",1,specific
32999,9902.13.17,0,"Acrylic staple fibers (polyacrylonitrile staple) containing 85 percent or more by weight of acrylonitrile units and 2 percent or more but not over 3 percent of water, colored, crimped, with a decitex between 1.98 and 2.42 and fiber length between 48 and 60 mm, certified by the importer as having a solar reflectance index between 10 and 30 (provided for in subheading 5503.30.00)",1,specific
33000,9902.13.18,0,"Acrylic staple fibers (polyacrylonitrile staple) containing 85 percent or more by weight of acrylonitrile units and 2 percent or more but not over 3 percent of water, colored, crimped, with a decitex between 1.98 and 2.42 and fiber length between 48 and 60mm, certified by the importer as having a solar reflectance index greater than 30 (provided for in subheading 5503.30.00)",1,specific
33001,9902.13.19,0,"Modacrylic staple fibers containing by weight 2 percent or more but not over 3 percent of water, not pigmented (ecru), crimped, with a decitex of 1.7 and fiber length of 38 mm (provided for in subheading 5503.30.00)",1,specific
33002,9902.13.20,0,"Acrylic staple fibers (polyacrylonitrile staple), not dyed and not carded, combed or otherwise processed for spinning, containing by weight 92 percent or more of polyacrylonitrile, not more than 0.01 percent of zinc and 2 percent or more but not over 8 percent of water, with a decitex of 5.0 to 5.6 , with a fiber shrinkage of 0 to 22 percent and with a cut fiber length of 80 mm to 150 mm (provided for in subheading 5503.30.00)",1,specific
33003,9902.13.21,0,"Modacrylic staple fibers, not carded, combed or otherwise processed for spinning, containing over 35 percent and less than 85 percent by weight of acrylonitrile, 2.7 decitex (plus or minus 2 percent), natural in color, with fiber length between 38 mm and 120 mm (provided for in subheading 5503.30.00)",1,specific
33004,9902.13.22,0,"Modacrylic staple fibers, not carded, combed or otherwise processed for spinning, containing over 35 percent and less than 85 percent by weight of acrylonitrile, 3.9 decitex (plus or minus 2 percent), natural in color, with fiber length between 38 mm and 120 mm (provided for in subheading 5503.30.00)",1,specific
33005,9902.13.23,0,"Acrylic staple fiber (polyacrylonitrile staple), dyed, not carded, combed or otherwise processed for spinning, the foregoing containing by weight 92 percent or more of polyacrylonitrile, not more than 0.01 percent of zinc and 2 percent or more but not over 8 percent of water, with a decitex of 3.3 to 5.6, a fiber shrinkage of from 0 to 22 percent (provided for in subheading 5503.30.00)",1,specific
33006,9902.13.24,0,"Artificial staple fibers of viscose rayon, not carded, combed or otherwise processed for spinning and containing 28 percent or more but not over 33 percent by weight of silica (provided for in subheading 5504.10.00); the foregoing other than fibers measuring 2.2 decitex in lengths of 38 mm, measuring 4.7 decitex in lengths of 51 mm or measuring 3.3, 4.7 or 5.0 decitex in lengths of 60 mm",0,Low
33007,9902.13.25,0,"Staple fibers of viscose rayon, not carded, combed or otherwise processed for spinning, measuring 0.90 or more but not over 1.30 decitex and having a fiber length each measuring 20 mm or more but not over 150 mm (provided for in subheading 5504.10.00)",1,specific
33008,9902.13.26,0,"Artificial staple fibers of viscose rayon, not carded, combed or otherwise processed for spinning, measuring 0.5 or more but not over 1.0 decitex and having a fiber length each measuring 4 mm or more but not over 20 mm (provided for in subheading 5504.10.00)",1,specific
33009,","",Free""",No change,No change,1,specific
